id,KindID,Name,SortOrder,IsActive
1814,234,Технические характеристики,1000,1
1815,234,Интерфейсы,1000,1
1816,234,Аккумулятор и время работы,1000,1
1817,234,Габариты,1000,1
1818,241,Общая информация,1000,1
1819,241,Основные,1000,1
1820,241,Особенности конструкции,1000,1
1821,241,Дополнительные элементы,1000,1
1822,241,Размеры и вес,1000,1
1823,249,Общая информация,1000,1
1824,249,Основные,1000,1
1825,249,Размеры и вес,1000,1
1826,250,Основные,1000,1
1827,250,Размеры и вес,1000,1
1828,250,Общая информация,1000,1
1829,244,Общая информация,1000,1
1830,244,Основные,1000,1
1831,244,Размеры и вес,1000,1
1832,245,Общая информация,1000,1
1833,245,Основные,1000,1
1834,245,Размеры и вес,1000,1
1835,253,Основные,1000,1
1836,253,Общая информация,1000,1
1837,246,Общая информация,1000,1
1838,246,Основные,1000,1
1839,246,Размеры и вес,1000,1
1840,258,Основные,1000,1
1841,258,Акустическая система,1000,1
1842,258,Интерфейсы,1000,1
1843,258,Сабвуфер,1000,1
1844,258,Комплектация,1000,1
1845,258,Общая информация,1000,1
1846,254,Основные,1000,1
1848,254,Технические характеристики,1000,1
1849,254,Конструкция,1000,1
1850,254,Размеры и вес,1000,1
1851,254,Общая информация,1000,1
1852,255,Общая информация,1000,1
1853,255,Основные,1000,1
1854,255,Конструкция,1000,1
1855,255,Производительность и энергоэффективность,1000,1
1856,255,Управление и индикация,1000,1
1857,255,Шум,1000,1
1858,255,Очистка воздуха,1000,1
1859,255,Габариты,1000,1
1860,242,Общая информация,1000,1
1861,242,Основные,1000,1
1862,242,Особенности конструкции,1000,1
1863,257,Общая информация,1000,1
1864,257,Основные,1000,1
1865,257,Размеры и характеристики,1000,1
1866,265,Общая информация,1000,1
1867,265,Основные,1000,1
1868,265,Помол,1000,1
1869,265,Удобство и безопасность,1000,1
1870,260,Общая информация,1000,1
1871,260,Основные,1000,1
1872,260,Размеры и вес,1000,1
1873,263,Общая информация,1000,1
1874,263,Основные,1000,1
1875,259,Основные,1000,1
1876,259,Общая информация,1000,1
1877,259,Конструкция,1000,1
1878,268,Основные,1000,1
1879,268,Общая информация,1000,1
1880,264,"Возможно, вас заинтересует",1000,1
1881,266,Общая информация,1000,1
1882,266,Основные,1000,1
1883,264,Общая информация,1000,1
1884,264,Основные,1000,1
1885,266,Размеры и вес,1000,1
1886,264,Конструкция и вместимость,1000,1
1887,264,Управление и индикация,1000,1
1888,264,Процесс приготовления,1000,1
1889,264,Функциональные особенности,1000,1
1890,264,Габариты,1000,1
1891,261,Общая информация,1000,1
1892,261,Основные,1000,1
1893,264,Размеры ниши для встраивания,1000,1
1894,273,Общая информация,1000,1
1895,273,Основные,1000,1
1896,276,Основные,1000,1
1897,276,Технические характеристики,1000,1
1898,276,Размеры и вес,1000,1
1899,276,Функциональность,1000,1
1900,276,Общая информация,1000,1
1901,271,Основные,1000,1
1902,271,Дополнительная информация,1000,1
1903,271,Размеры и вес,1000,1
1904,271,Общая информация,1000,1
1905,274,Общая информация,1000,1
1906,274,Технические характеристики,1000,1
1907,274,Характеристики ламп,1000,1
1908,274,Характеристики блоков розжига,1000,1
1909,274,Дополнительная информация,1000,1
1910,277,Основные,1000,1
1911,277,Функциональные особенности,1000,1
1912,277,Аккумулятор,1000,1
1913,277,Режущая система,1000,1
1914,277,Двигатель,1000,1
1915,277,Общая информация,1000,1
1916,269,Основные,1000,1
1917,269,Общая информация,1000,1
1918,269,Конструкция,1000,1
1919,269,Размеры и вес,1000,1
1920,272,Основные,1000,1
1921,272,Инсталляционные характеристики,1000,1
1922,272,Общая информация,1000,1
1923,280,Общая информация,1000,1
1924,280,Основные,1000,1
1925,280,Модули,1000,1
1926,280,Функциональные особенности,1000,1
1927,280,Размеры и вес,1000,1
1928,280,Комплектация,1000,1
1929,278,Основные,1000,1
1930,278,Технические характеристики,1000,1
1931,278,Функции,1000,1
1932,278,Габариты,1000,1
1933,278,Общая информация,1000,1
1934,267,Общая информация,1000,1
1935,267,Основные,1000,1
1936,285,Основные,1000,1
1937,285,Технические характеристики,1000,1
1938,285,Конструкция,1000,1
1939,285,Питание и время работы,1000,1
1940,285,Размеры и вес,1000,1
1941,285,Общая информация,1000,1
1942,285,Интерфейсы,1000,1
1943,285,Программные функции,1000,1
1944,285,Комплектация,1000,1
1945,283,Основные,1000,1
1946,283,Управление и индикация,1000,1
1947,283,Варочная панель,1000,1
1948,283,Духовой шкаф,1000,1
1949,283,Режимы работы духового шкафа,1000,1
1950,283,Комплектация,1000,1
1951,283,Габариты,1000,1
1952,283,Посудомоечная машина,1000,1
1953,283,Общая информация,1000,1
1954,286,Общая информация,1000,1
1955,286,Основные,1000,1
1956,286,Технические характеристики,1000,1
1957,286,Конструкция,1000,1
1958,286,Питание и время работы,1000,1
1959,286,Размеры и вес,1000,1
1960,286,Комплектация,1000,1
1961,292,Общая информация,1000,1
1962,292,Основные,1000,1
1963,292,Размеры и вес,1000,1
1964,292,Двигатель,1000,1
1965,294,Основные,1000,1
1966,287,Основные,1000,1
1967,287,Общая информация,1000,1
1968,383,Технические характеристики,1000,1
1969,383,Декор,1000,1
1970,383,Размеры,1000,1
1972,383,Общая информация,1000,1
1973,395,Основные,1000,1
1974,395,Технические характеристики,1000,1
1975,395,Размеры и вес,1000,1
1976,395,Комплектация,1000,1
1977,397,Основные,1000,1
1978,397,Комплектация,1000,1
1979,397,Размеры и вес,1000,1
1980,399,Основные,1000,1
1981,399,Размеры и вес,1000,1
1982,399,Функциональные особенности,1000,1
1983,399,Комплектация,1000,1
1984,399,Общая информация,1000,1
1985,400,Основные,1000,1
1986,400,Общая информация,1000,1
1987,400,Особенности конструкции,1000,1
1988,400,Размеры и вес,1000,1
1989,396,Основные,1000,1
1990,396,Технические характеристики,1000,1
1991,396,Размеры и вес,1000,1
1992,392,Основные,1000,1
1993,392,Общая информация,1000,1
1994,404,Общая информация,1000,1
1995,404,Основные,1000,1
1996,404,Конструкция,1000,1
1997,404,Размеры и вес,1000,1
1998,404,Аккумулятор и время работы,1000,1
1999,404,Функциональные особенности,1000,1
2000,404,Комплектация,1000,1
2001,406,Общая информация,1000,1
2002,406,Основные,1000,1
2003,398,Основные,1000,1
2004,398,Общая информация,1000,1
2005,398,Конструкция,1000,1
2006,401,Основные,1000,1
2007,401,Общая информация,1000,1
2008,401,Комплектация,1000,1
2009,408,Основные,1000,1
2010,394,Основные,1000,1
2011,394,Конструкция,1000,1
2012,394,Общая информация,1000,1
2013,394,Функциональные особенности,1000,1
2014,394,Комплектация,1000,1
2015,410,Основные,1000,1
2016,413,Основные,1000,1
2017,412,Основные,1000,1
2018,414,Основные,1000,1
2019,418,Основные,1000,1
2020,419,Основные,1000,1
2021,419,Общая информация,1000,1
2022,419,Размеры и вес,1000,1
2023,416,Основные,1000,1
2024,420,Основные,1000,1
2025,420,Общая информация,1000,1
2026,420,Размеры и вес,1000,1
2027,387,Общая информация,1000,1
2028,387,Основные,1000,1
2029,391,Основные,1000,1
2030,391,Особенности конструкции,1000,1
2031,391,Размеры и вес,1000,1
2032,391,Общая информация,1000,1
2033,391,Особенности геймерских столов,1000,1
2034,421,Общая информация,1000,1
2035,421,Основные,1000,1
2036,421,Функции,1000,1
2037,421,Поддержка контента,1000,1
2038,421,Интерфейсы,1000,1
2039,421,Габариты,1000,1
2040,421,Комплектация,1000,1
2041,423,Общая информация,1000,1
2042,423,Основные,1000,1
2043,423,Технические характеристики,1000,1
2044,423,Механизм печати,1000,1
2045,423,Интерфейсы,1000,1
2046,423,Размеры и вес,1000,1
2047,423,Комплектация,1000,1
2048,407,"Возможно, вас заинтересует",1000,1
2049,407,Общая информация,1000,1
2050,407,Основные,1000,1
2051,407,Особенности конструкции,1000,1
2052,407,Программные функции,1000,1
2053,407,Производительность и энергоэффективность,1000,1
2054,407,Управление и индикация,1000,1
2055,407,Функциональные особенности,1000,1
2056,407,Габариты,1000,1
2057,407,Размеры ниши для встраивания,1000,1
2058,426,Основные,1000,1
2059,426,Питание,1000,1
2060,426,Функциональные особенности,1000,1
2061,426,Размеры и вес,1000,1
2062,426,Комплектация,1000,1
2063,426,Общая информация,1000,1
2064,427,Общая информация,1000,1
2065,427,Основные,1000,1
2066,427,Технические характеристики,1000,1
2067,427,Память,1000,1
2068,427,Интерфейсы,1000,1
2069,427,Размеры и вес,1000,1
2070,427,Комплектация,1000,1
2071,427,Аккумулятор и время работы,1000,1
2072,428,Общая информация,1000,1
2073,428,Основные,1000,1
2074,428,Технические характеристики,1000,1
2075,428,Размеры и вес,1000,1
2076,432,Основные,1000,1
2077,431,Основные,1000,1
2078,433,Общая информация,1000,1
2079,433,Основные,1000,1
2080,433,Размеры и вес,1000,1
2081,437,Основные,1000,1
2082,437,Размеры и вес,1000,1
2083,437,Общая информация,1000,1
2084,438,Общая информация,1000,1
2085,438,Конструкция,1000,1
2086,438,Индикация,1000,1
2087,438,Обнаружение радиодиапазонов,1000,1
2088,438,Обнаружение сигналов лазера,1000,1
2089,438,GPS,1000,1
2090,438,Дополнительная информация,1000,1
2091,438,Питание,1000,1
2092,438,Размеры и вес,1000,1
2093,435,Основные,1000,1
2094,434,Общая информация,1000,1
2095,434,Основные,1000,1
2096,434,Технические характеристики,1000,1
2097,434,Габариты и вес,1000,1
2098,434,Дополнительные функции,1000,1
2099,434,Комплектация,1000,1
2100,440,Основные,1000,1
2101,440,Общая информация,1000,1
2102,440,Характеристики родительского блока (приемника),1000,1
2103,440,Характеристики детского блока (передатчика),1000,1
2104,430,Основные,1000,1
2105,430,Общая информация,1000,1
2106,443,Общая информация,1000,1
2107,443,Основные,1000,1
2108,443,Конструкция,1000,1
2109,443,Телефонная книга и органайзер,1000,1
2110,443,Размеры и вес,1000,1
2111,443,Короткие сообщения,1000,1
2112,443,Экран,1000,1
2113,443,Работа со звуком,1000,1
2114,443,Функции вызова и персонализация,1000,1
2115,443,Интерфейсы,1000,1
2116,443,Радиопокрытие,1000,1
2117,443,Питание,1000,1
2118,443,Аккумулятор и время работы,1000,1
2119,443,Комплектация,1000,1
2120,441,Общая информация,1000,1
2121,441,Основные,1000,1
2122,441,Экран,1000,1
2123,441,Функциональность,1000,1
2124,441,Интерфейсы,1000,1
2125,441,Тюнер,1000,1
2126,441,Дополнительно,1000,1
2127,441,Размеры и вес,1000,1
2128,441,Питание,1000,1
2129,446,Основные,1000,1
2130,446,Общая информация,1000,1
2131,446,Технические характеристики,1000,1
2132,446,Размеры и вес,1000,1
2133,446,Аккумулятор и время работы,1000,1
2134,446,Комплектация,1000,1
2135,446,Камера,1000,1
2136,425,Общая информация,1000,1
2137,425,Основные,1000,1
2138,425,Особенности конструкции,1000,1
2139,425,Размеры и вес,1000,1
2140,448,Основные,1000,1
2141,448,Размеры и вес,1000,1
2142,448,Общая информация,1000,1
2143,445,Основные,1000,1
2144,444,Общая информация,1000,1
2145,444,Основные,1000,1
2146,445,Технические характеристики,1000,1
2147,445,Размеры и вес,1000,1
2148,444,Технические характеристики,1000,1
2149,445,Аккумулятор и время работы,1000,1
2150,445,Комплектация,1000,1
2151,444,Камера,1000,1
2152,445,Общая информация,1000,1
2153,444,Размеры и вес,1000,1
2154,444,Аккумулятор и время работы,1000,1
2155,444,Комплектация,1000,1
2156,449,Основные,1000,1
2157,449,Общая информация,1000,1
2158,444,Характеристики FPV-очков/шлема,1000,1
2159,451,Основные,1000,1
2160,452,Общие характеристики,1000,1
2161,454,Основные,1000,1
2162,454,Особенности конструкции,1000,1
2163,454,Размеры и вес,1000,1
2164,454,Общая информация,1000,1
2165,450,Общая информация,1000,1
2166,450,Основные,1000,1
2167,450,Характеристики накладки,1000,1
2168,450,Характеристики основания,1000,1
2169,450,Набор,1000,1
2170,450,Характеристики мяча,1000,1
2171,450,Аксессуары/комплектующие,1000,1
2172,455,Основные,1000,1
2173,455,Размеры и вес,1000,1
2174,455,Комплектация,1000,1
2175,455,Общая информация,1000,1
2176,458,Основные,1000,1
2177,458,Технические характеристики,1000,1
2178,458,Габариты,1000,1
2179,458,Комплектация,1000,1
2180,458,Общая информация,1000,1
2181,458,Аккумулятор,1000,1
2182,460,Основные,1000,1
2183,460,Размеры и вес,1000,1
2184,459,Основные,1000,1
2185,459,Технические характеристики,1000,1
2186,459,Комплектация,1000,1
2187,459,Общая информация,1000,1
2188,463,Общая информация,1000,1
2189,463,Основные,1000,1
2190,463,Особенности конструкции,1000,1
2191,453,Основные,1000,1
2192,453,Общая информация,1000,1
2193,465,Основные,1000,1
2194,465,Двигатель,1000,1
2195,465,Комплектация,1000,1
2196,465,Общая информация,1000,1
2197,436,Общая информация,1000,1
2198,436,Основные,1000,1
2199,436,Конструкция,1000,1
2200,436,Фильтрация,1000,1
2201,436,Функциональные особенности,1000,1
2202,436,Производительность и энергоэффективность,1000,1
2203,436,Комплектация,1000,1
2204,436,Питание,1000,1
2205,436,Габариты,1000,1
2206,466,Основные,1000,1
2207,466,Особенности конструкции,1000,1
2208,466,Размеры и вес,1000,1
2209,466,Комплектация,1000,1
2210,466,Общая информация,1000,1
2211,457,Общая информация,1000,1
2212,457,Основные,1000,1
2213,457,Конструкция,1000,1
2214,457,Комплектация,1000,1
2215,471,Общая информация,1000,1
2216,471,Основные,1000,1
2217,471,Акустическая система,1000,1
2218,471,Функциональность,1000,1
2219,471,Сабвуфер,1000,1
2220,471,Интерфейсы,1000,1
2221,471,Комплектация,1000,1
2222,471,Фронтальная АС,1000,1
2223,471,Тыловая АС,1000,1
2224,471,Центральная АС,1000,1
2225,464,Основные,1000,1
2226,464,Стулья,1000,1
2227,464,Общая информация,1000,1
2228,464,Размеры и вес,1000,1
2229,474,Общая информация,1000,1
2230,474,Основные,1000,1
2231,474,Размеры и вес,1000,1
2232,474,Дополнительно,1000,1
2233,474,Комплектация,1000,1
2234,467,Основные,1000,1
2235,467,Общая информация,1000,1
2236,469,Основные,1000,1
2237,469,Общая информация,1000,1
2238,469,Размеры и вес,1000,1
2239,469,Функциональные особенности,1000,1
2240,476,Основные,1000,1
2241,476,Особенности конструкции,1000,1
2242,476,Общая информация,1000,1
2243,476,Размеры и вес,1000,1
2244,473,Общая информация,1000,1
2245,473,Технические характеристики,1000,1
2246,473,Размеры и вес,1000,1
2247,473,Комплектация,1000,1
2248,473,Дополнительные функции,1000,1
2249,475,Общая информация,1000,1
2250,475,Основные,1000,1
2251,478,Общая информация,1000,1
2252,478,Основные,1000,1
2253,480,Общая информация,1000,1
2254,480,Основные,1000,1
2255,480,Интерфейсы,1000,1
2256,480,Беспроводная сеть,1000,1
2257,479,Общая информация,1000,1
2258,479,Основные,1000,1
2259,479,Технические характеристики,1000,1
2260,479,Функциональность,1000,1
2261,479,Интерфейсы,1000,1
2262,479,Размеры и вес,1000,1
2263,470,Основные,1000,1
2264,470,Общая информация,1000,1
2265,470,Размеры и вес,1000,1
2266,477,Общая информация,1000,1
2267,477,Основные,1000,1
2268,477,Посадка и уход,1000,1
2269,472,Общая информация,1000,1
2270,472,Основные,1000,1
2271,472,Размеры и вес,1000,1
2272,468,Основные,1000,1
2273,468,Конструкция,1000,1
2274,468,Размеры и вес,1000,1
2275,468,Комплектация,1000,1
2276,468,Общая информация,1000,1
2277,485,Основные,1000,1
2278,485,Технические характеристики,1000,1
2279,485,Функциональные особенности,1000,1
2280,485,Эксплуатация,1000,1
2281,485,Размеры и вес,1000,1
2282,485,Комплектация,1000,1
2283,485,Беспроводная связь,1000,1
2284,482,Основные,1000,1
2285,482,Функции,1000,1
2286,482,Запоминающие устройства,1000,1
2287,482,Интерфейсы,1000,1
2288,482,Общая информация,1000,1
2289,482,Звуковые контроллеры,1000,1
2290,482,Конструкция,1000,1
2291,482,Размеры и вес,1000,1
2292,482,Проигрыватель USB и рекордер,1000,1
2293,487,Основные,1000,1
2294,487,Технические характеристики,1000,1
2295,487,Общая информация,1000,1
2296,487,Размеры и вес,1000,1
2297,487,Комплектация,1000,1
2298,487,Питание,1000,1
2299,489,Основные,1000,1
2300,489,Общая информация,1000,1
2301,490,Основные,1000,1
2302,490,Двигатель,1000,1
2303,490,Конструкция,1000,1
2304,490,Колеса,1000,1
2305,490,Размеры и вес,1000,1
2306,483,Общая информация,1000,1
2307,483,Основные,1000,1
2308,486,Основные,1000,1
2309,486,Особенности конструкции,1000,1
2310,486,Размеры и вес,1000,1
2311,486,Общая информация,1000,1
2312,495,Основные,1000,1
2313,495,Функциональные особенности,1000,1
2314,495,Двигатель,1000,1
2315,495,Конструкция и габариты,1000,1
2316,495,Питание,1000,1
2317,495,Комплектация,1000,1
2318,495,Общая информация,1000,1
2319,499,Общая информация,1000,1
2320,499,Основные,1000,1
2321,499,Технические характеристики,1000,1
2322,499,Функции,1000,1
2323,499,Прием сигнала,1000,1
2324,499,Поддержка контента,1000,1
2325,499,Память,1000,1
2326,499,Интерфейсы,1000,1
2327,499,Сетевое взаимодействие,1000,1
2328,499,Размеры и вес,1000,1
2329,481,Основные,1000,1
2330,481,Конструкция,1000,1
2331,481,Размеры и вес,1000,1
2332,481,Общая информация,1000,1
2333,500,Общая информация,1000,1
2334,500,Основные,1000,1
2335,484,Основные,1000,1
2336,484,Размеры и вес,1000,1
2337,484,Общая информация,1000,1
2338,502,Общая информация,1000,1
2339,502,Состав,1000,1
2340,492,Основные,1000,1
2341,492,Общая информация,1000,1
2342,496,Общая информация,1000,1
2343,496,Основные,1000,1
2344,496,Особенности использования,1000,1
2345,496,Габариты,1000,1
2346,503,Основные,1000,1
2347,503,Общая информация,1000,1
2348,504,Основные,1000,1
2349,504,Общая информация,1000,1
2350,508,Основные,1000,1
2351,508,Общие характеристики,1000,1
2352,510,Основные,1000,1
2353,510,Информационный блок,1000,1
2354,510,Программные функции,1000,1
2355,510,Дополнительная информация,1000,1
2356,510,Общая информация,1000,1
2357,510,Конструкция и габариты,1000,1
2358,498,Общая информация,1000,1
2359,498,Основные,1000,1
2360,509,Общая информация,1000,1
2361,509,Основные,1000,1
2362,509,Размеры и вес,1000,1
2363,509,Технические характеристики,1000,1
2364,507,Основные,1000,1
2365,507,Общая информация,1000,1
2366,513,Основные,1000,1
2367,513,Особенности конструкции,1000,1
2368,513,Размеры и вес,1000,1
2369,514,Основные,1000,1
2370,514,Размеры и вес,1000,1
2371,516,Общая информация,1000,1
2372,516,Основные,1000,1
2373,516,Акустическая система,1000,1
2374,516,Интерфейсы,1000,1
2375,516,Комплектация,1000,1
2376,506,Общая информация,1000,1
2377,506,Основные,1000,1
2378,506,Технические характеристики,1000,1
2379,506,Габариты,1000,1
2380,517,Конструкция,1000,1
2381,517,Функции электронного укачивания,1000,1
2382,517,Размеры и вес,1000,1
2383,517,Общая информация,1000,1
2384,511,Общая информация,1000,1
2385,511,Основные,1000,1
2386,511,Особенности конструкции,1000,1
2387,511,Программные функции,1000,1
2388,511,Производительность и энергоэффективность,1000,1
2389,511,Управление и индикация,1000,1
2390,511,Габариты,1000,1
2391,511,Размеры ниши для встраивания,1000,1
2392,515,Общая информация,1000,1
2393,515,Основные,1000,1
2394,515,Размеры и вес,1000,1
2395,519,Основные,1000,1
2396,519,Внутренний объём,1000,1
2397,519,Размеры отделения для устройства,1000,1
2398,519,Габариты,1000,1
2399,519,Общая информация,1000,1
2400,520,Основные,1000,1
2401,520,Размеры отделения для устройства,1000,1
2402,520,Габариты,1000,1
2403,521,Основные,1000,1
2404,521,Размеры и вес,1000,1
2405,521,Общая информация,1000,1
2406,560,Основные,1000,1
2407,560,Общая информация,1000,1
2408,560,Инструменты,1000,1
2409,571,Основные,1000,1
2410,571,Технические характеристики,1000,1
2411,571,Габариты,1000,1
2412,571,Общая информация,1000,1
2413,573,Общая информация,1000,1
2414,573,Основные,1000,1
2415,572,Основные,1000,1
2416,572,Технические характеристики,1000,1
2417,572,Интерфейсы,1000,1
2418,572,Размеры и вес,1000,1
2419,573,Размеры и вес,1000,1
2420,572,Общая информация,1000,1
2421,562,Основные,1000,1
2422,562,Функциональные особенности,1000,1
2423,562,Комплектация,1000,1
2424,562,Аккумулятор,1000,1
2425,562,Общая информация,1000,1
2426,570,Основные,1000,1
2427,570,Управление и индикация,1000,1
2428,570,Функциональные особенности,1000,1
2429,570,Габариты и вес,1000,1
2430,570,Общая информация,1000,1
2431,575,Основные,1000,1
2432,575,Общая информация,1000,1
2433,579,Основные,1000,1
2434,579,Функциональные особенности,1000,1
2435,579,Размеры и вес,1000,1
2436,544,Общая информация,1000,1
2437,544,Основные,1000,1
2438,544,Размеры и вес,1000,1
2439,544,Комплектация,1000,1
2440,564,Основные,1000,1
2441,564,Особенности конструкции,1000,1
2442,564,Общая информация,1000,1
2443,581,Основные,1000,1
2444,581,Общая информация,1000,1
2445,581,Размеры и вес,1000,1
2446,574,Основные,1000,1
2447,574,Общая информация,1000,1
2448,574,Конструкция,1000,1
2449,574,Размеры и вес,1000,1
2450,574,Пар,1000,1
2451,574,Функциональные особенности,1000,1
2452,574,Комплектация,1000,1
2453,584,Основные,1000,1
2454,584,Технические характеристики,1000,1
2455,584,Интерфейсы,1000,1
2456,584,Общая информация,1000,1
2457,584,Размеры и вес,1000,1
2458,569,Основные,1000,1
2459,569,Общая информация,1000,1
2460,569,Комплектация,1000,1
2461,569,Габариты,1000,1
2462,569,Умный унитаз,1000,1
2463,587,Основные,1000,1
2464,587,Объектив,1000,1
2465,587,Режимы и функции,1000,1
2466,587,Память,1000,1
2467,587,Питание,1000,1
2468,587,Размеры и вес,1000,1
2469,587,Общая информация,1000,1
2470,588,Основные,1000,1
2471,588,Функциональные особенности,1000,1
2472,588,Комплектация,1000,1
2473,588,Аккумулятор,1000,1
2474,588,Общая информация,1000,1
2475,589,Общая информация,1000,1
2476,589,Основные,1000,1
2477,589,Функциональные особенности,1000,1
2478,582,Основные,1000,1
2479,582,Общая информация,1000,1
2480,582,Технические характеристики,1000,1
2481,582,Размеры и вес,1000,1
2482,582,Комплектация,1000,1
2483,590,Основные,1000,1
2484,590,Комплектация,1000,1
2485,590,Функциональные особенности,1000,1
2486,590,Размеры и вес,1000,1
2487,590,Общая информация,1000,1
2488,578,Основные,1000,1
2489,578,Общая информация,1000,1
2490,592,Основные,1000,1
2491,592,Общие характеристики,1000,1
2492,592,Общая информация,1000,1
2493,594,Основные,1000,1
2494,596,Общая информация,1000,1
2495,596,Основные,1000,1
2496,598,Основные,1000,1
2497,598,Экран,1000,1
2498,598,Общая информация,1000,1
2499,598,Работа с изображением,1000,1
2500,598,Память,1000,1
2501,598,Интерфейсы,1000,1
2502,598,Дополнительная информация,1000,1
2503,598,Габариты,1000,1
2504,598,Питание,1000,1
2505,598,Измерения внутри помещения,1000,1
2506,598,Измерения на улице,1000,1
2507,586,"Возможно, вас заинтересует",1000,1
2508,586,Общая информация,1000,1
2509,586,Основные,1000,1
2510,583,Общая информация,1000,1
2511,583,Основные,1000,1
2512,583,Свет,1000,1
2513,586,Конструкция,1000,1
2514,583,Корпус,1000,1
2515,586,Размеры и вес,1000,1
2516,586,Экран,1000,1
2517,583,Питание и время работы,1000,1
2518,586,Матрица,1000,1
2519,583,Размеры и вес,1000,1
2520,586,Объектив,1000,1
2521,586,Работа с изображением,1000,1
2522,583,Дополнительно,1000,1
2523,583,Комплектация,1000,1
2524,586,Экспозиция и затвор,1000,1
2525,586,Вспышка,1000,1
2526,586,Режимы съемки,1000,1
2527,586,Работа со звуком,1000,1
2528,586,Память,1000,1
2529,586,Навигация,1000,1
2530,586,Интерфейсы,1000,1
2531,586,Аккумулятор и время работы,1000,1
2532,586,Комплектация,1000,1
2533,585,Основные,1000,1
2534,585,Размеры и характеристики,1000,1
2535,585,Общая информация,1000,1
2536,597,Основные,1000,1
2537,597,Функциональные особенности,1000,1
2538,597,Общая информация,1000,1
2539,597,Комплектация,1000,1
2540,597,Аккумулятор,1000,1
2541,603,Основные,1000,1
2542,603,Общая информация,1000,1
2543,604,Основные,1000,1
2544,595,Общая информация,1000,1
2545,595,Основные,1000,1
2546,604,Размеры и вес,1000,1
2547,604,Общая информация,1000,1
2548,601,Основные,1000,1
2549,601,Особенности конструкции,1000,1
2550,601,Комплектация,1000,1
2551,601,Габариты и вес,1000,1
2552,601,Общая информация,1000,1
2553,601,Размеры отделения для устройства,1000,1
2554,605,Основные,1000,1
2555,605,Размеры и вес,1000,1
2556,605,Комплектация,1000,1
2557,605,Общая информация,1000,1
2558,607,Основные,1000,1
2559,607,Особенности конструкции,1000,1
2560,607,Стулья,1000,1
2561,607,Размеры и вес,1000,1
2562,599,Основные,1000,1
2563,599,Общая информация,1000,1
2564,599,Особенности конструкции,1000,1
2565,599,Размеры и вес,1000,1
2566,611,Основные,1000,1
2567,611,Функциональные особенности,1000,1
2568,611,Комплектация,1000,1
2569,609,Общая информация,1000,1
2570,609,Основные,1000,1
2571,609,Свойства,1000,1
2572,616,Основные,1000,1
2573,616,Общая информация,1000,1
2574,616,Размеры и вес,1000,1
2575,606,Основные,1000,1
2576,606,Общая информация,1000,1
2577,606,Комплектация,1000,1
2578,606,Вышивка,1000,1
2579,617,Основные,1000,1
2580,617,Технические характеристики,1000,1
2581,617,Комплектация,1000,1
2582,617,Размеры и вес,1000,1
2583,617,Общая информация,1000,1
2584,617,Аккумулятор,1000,1
2585,608,Основные,1000,1
2586,614,Общая информация,1000,1
2587,608,Рабочая поверхность,1000,1
2588,614,Основные,1000,1
2589,608,Функциональные особенности,1000,1
2590,614,Конструкция,1000,1
2591,608,Комплектация,1000,1
2592,614,Размеры и вес,1000,1
2593,614,Экран,1000,1
2594,614,Объектив,1000,1
2595,614,Работа с изображением,1000,1
2596,614,Экспозиция и затвор,1000,1
2597,614,Работа со звуком,1000,1
2598,614,Память,1000,1
2599,614,Навигация,1000,1
2600,614,Интерфейсы,1000,1
2601,614,Аккумулятор и время работы,1000,1
2602,614,Функциональные особенности,1000,1
2603,614,Комплектация,1000,1
2604,608,Аккумулятор,1000,1
2605,608,Общая информация,1000,1
2606,618,Основные,1000,1
2607,618,Питание,1000,1
2608,618,Комплектация,1000,1
2609,618,Размеры и вес,1000,1
2610,618,Общая информация,1000,1
2611,620,Основные,1000,1
2612,620,Функциональные особенности,1000,1
2613,620,Двигатель,1000,1
2614,619,Основные,1000,1
2615,619,Размеры и вес,1000,1
2616,619,Общая информация,1000,1
2617,620,Аккумулятор,1000,1
2618,620,Комплектация,1000,1
2619,622,Основные,1000,1
2620,622,Технические характеристики,1000,1
2621,622,Общая информация,1000,1
2622,622,Конструкция,1000,1
2623,622,Размеры и вес,1000,1
2624,622,Аккумулятор и время работы,1000,1
2625,622,Производительность и энергоэффективность,1000,1
2626,622,Комплектация,1000,1
2627,622,Эксплуатация,1000,1
2628,623,Общая информация,1000,1
2629,623,Основные,1000,1
2630,623,Размеры и вес,1000,1
2631,610,Общая информация,1000,1
2632,610,Основные,1000,1
2633,610,Функциональность,1000,1
2634,610,Голова,1000,1
2635,610,Питание,1000,1
2636,610,Интерфейсы,1000,1
2637,593,"Возможно, вас заинтересует",1000,1
2638,593,Основные,1000,1
2639,593,Конструкция и вместимость,1000,1
2640,593,Общая информация,1000,1
2641,593,Производительность и энергоэффективность,1000,1
2642,593,Управление и индикация,1000,1
2643,593,Холодильная камера,1000,1
2644,593,Морозильная камера,1000,1
2645,593,Габариты,1000,1
2646,593,Размеры ниши для встраивания,1000,1
2647,624,Основные,1000,1
2648,624,Конструкция,1000,1
2649,624,Размеры и вес,1000,1
2650,624,Функциональные особенности,1000,1
2651,624,Общая информация,1000,1
2652,624,Комплектация,1000,1
2653,629,Общая информация,1000,1
2654,629,Основные,1000,1
2655,629,Конструкция,1000,1
2656,629,Размеры и вес,1000,1
2657,629,Экран,1000,1
2658,629,Работа с файлами,1000,1
2659,629,Работа со звуком,1000,1
2660,629,Память,1000,1
2661,629,Датчики,1000,1
