id,GroupID,Name,Description,IsActive,SortOrder
13483,1644,Фокус,,1,1000
13484,1645,Max/Min температура объекта,,1,1000
13485,1644,Увеличение,,1,1000
13486,1644,Пространственное разрешение (IFOV),,1,1000
13487,1645,Запись голосовых комментариев,,1,1000
13488,1645,Количество вариантов палитры,,1,1000
13489,1645,Фонарик,,1,1000
13490,1644,Фокусное расстояние,,1,1000
13491,1645,Лазерный целеуказатель,,1,1000
13492,1640,Диагональ экрана,,1,1000
13493,1645,Дальномер,,1,1000
13494,1640,Разрешение экрана,,1,1000
13495,1645,Сменный объектив,,1,1000
13496,1645,GPS,,1,1000
13497,1645,Компас,,1,1000
13498,1645,Комплектация,,1,1000
13499,1642,Время автономной работы,,1,1000
13500,1645,Режимы изображения,,1,1000
13501,1643,Длина,,1,1000
13502,1643,Ширина,,1,1000
13503,1643,Высота,,1,1000
13504,1646,Количество изображений,,1,1000
13505,1646,Поддержка карт памяти,,1,1000
13506,1646,Объем встроенной памяти,,1,1000
13507,1642,Тип аккумулятора,,1,1000
13508,1642,Напряжение аккумулятора,,1,1000
13509,1642,Время зарядки,,1,1000
13510,1646,Максимальный объем внешней памяти,,1,1000
13511,1642,Емкость аккумулятора,,1,1000
13512,1648,Тип,,1,1000
13513,1648,Набор кукол,,1,1000
13514,1648,Коллекционная,,1,1000
13515,1648,Пол,,1,1000
13516,1648,Серия,,1,1000
13517,1648,"Куклы-персонажи мультфильмов, сказок",,1,1000
13518,1648,Рост,,1,1000
13519,1648,Интерактивная кукла,,1,1000
13520,1648,Материал,,1,1000
13521,1648,Функции интерактивной куклы,,1,1000
13522,1648,Питание от батареек,,1,1000
13523,1649,Комплектация,,1,1000
13524,1649,Дополнительные аксессуары,,1,1000
13525,1650,Тип,,1,1000
13526,1650,Вид,,1,1000
13527,1650,Крутящий момент,,1,1000
13528,1650,Присоединительный размер,,1,1000
13529,1650,Насадка трещотка,,1,1000
13530,1650,Длина,,1,1000
13531,1652,Отверточные насадки,,1,1000
13532,1652,Рожковая насадка,,1,1000
13533,1653,Дата выхода на рынок,,1,1000
13534,1654,Совместимость с устройствами,,1,1000
13535,1654,Док-порт,,1,1000
13536,1654,Питание,,1,1000
13537,1654,Беспроводной интерфейс,,1,1000
13538,1654,Функция зарядного устройства,,1,1000
13539,1654,Номинальная мощность (RMS),,1,1000
13540,1654,Цвет,,1,1000
13541,1655,Bluetooth,,1,1000
13542,1654,Проигрывание аудио по USB,,1,1000
13543,1655,Аудиовыход,,1,1000
13544,1654,Цветной экран,,1,1000
13545,1655,Wi-Fi,,1,1000
13546,1654,Спикерфон,,1,1000
13547,1655,DLNA,,1,1000
13548,1654,Управление подключенным устройством,,1,1000
13549,1655,USB,,1,1000
13550,1655,Линейный аудиовход,,1,1000
13551,1656,Количество полос,,1,1000
13552,1655,Компонентный выход,,1,1000
13553,1656,Диаметр СЧ-динамика,,1,1000
13554,1655,Композитный выход,,1,1000
13555,1657,Режим усиления басов,,1,1000
13556,1655,NFC,,1,1000
13557,1657,Режим виртуального окружения,,1,1000
13558,1655,Цифровой вход S/PDIF,,1,1000
13559,1658,FM-радио,,1,1000
13560,1655,Выход на наушники,,1,1000
13561,1658,Пульт ДУ,,1,1000
13562,1655,Ethernet,,1,1000
13563,1658,Таймер включения/выключения,,1,1000
13564,1655,AirPlay,,1,1000
13565,1658,Часы,,1,1000
13566,1659,Высота,,1,1000
13567,1656,Импеданс,,1,1000
13568,1658,Будильник,,1,1000
13569,1659,Ширина,,1,1000
13570,1659,Глубина,,1,1000
13571,1659,Вес,,1,1000
13572,1655,HDMI,,1,1000
13573,1660,Аккумулятор,,1,1000
13574,1660,Время работы от аккумулятора,,1,1000
13575,1656,Количество динамиков,,1,1000
13576,1656,Диаметр широкополосного динамика,,1,1000
13577,1656,Акустическое оформление,,1,1000
13578,1657,Режимы эквалайзера,,1,1000
13579,1656,Диаметр НЧ-динамика (вуфера),,1,1000
13580,1656,Диаметр ВЧ-динамика (твитера),,1,1000
13581,1661,Тип,,1,1000
13582,1661,Рабочее положение,,1,1000
13583,1661,Максимальная длина полена,,1,1000
13584,1661,Диаметр полена,,1,1000
13585,1662,Усилие раскалывания,,1,1000
13586,1662,Скорость колки,,1,1000
13587,1663,Ограничитель хода поршня,,1,1000
13588,1661,Двигатель,,1,1000
13589,1663,Транспортировка,,1,1000
13590,1661,Мощность,,1,1000
13591,1663,Насадка для расколки на 4 части,,1,1000
13592,1663,Вес,,1,1000
13593,1662,Напряжение сети,,1,1000
13594,1662,Объем гидравлической системы,,1,1000
13595,1662,Давление гидросистемы,,1,1000
13596,1663,Высота рабочего стола,,1,1000
13597,1665,Дополнительные принадлежности,,1,1000
13598,1666,Тип,,1,1000
13599,1666,Материал,,1,1000
13600,1666,Варианты трансформации,,1,1000
13601,1666,Тип древесины,,1,1000
13602,1666,Цвет,,1,1000
13603,1667,Количество уровней дна,,1,1000
13604,1667,Механизм качания,,1,1000
13605,1667,Тип механизма качания,,1,1000
13606,1667,Направление качания,,1,1000
13607,1667,Колеса,,1,1000
13608,1667,Стопор колес,,1,1000
13609,1667,Тип передней стенки,,1,1000
13611,1667,Съемные прутья,,1,1000
13613,1667,Тип днища,,1,1000
13615,1667,Ящики,,1,1000
13616,1667,Регулировка высоты,,1,1000
13617,1667,Пеленальный столик,,1,1000
13618,1667,Накладки-прорезыватели,,1,1000
13619,1669,Матрац,,1,1000
13621,1670,Длина спального места,,1,1000
13623,1670,Ширина спального места,,1,1000
13625,1670,Длина,,1,1000
13626,1670,Ширина,,1,1000
13627,1670,Высота,,1,1000
13628,1670,Вес,,1,1000
13629,1667,Дополнительно,,1,1000
13630,1672,Тип,,1,1000
13631,1672,Свойства помады,,1,1000
13632,1672,Устойчивость к воде,,1,1000
13633,1672,Гипоаллергенность,,1,1000
13634,1672,Цвет,,1,1000
13635,1672,Состав,,1,1000
13636,1672,Вес,,1,1000
13637,1672,Финиш,,1,1000
13638,1672,Объём,,1,1000
13639,1673,Дополнительные принадлежности,,1,1000
13640,1674,Рекомендуемый возраст,,1,1000
13641,1674,Назначение,,1,1000
13642,1674,Велосипед-коляска,,1,1000
13643,1674,Вес,,1,1000
13644,1675,Сиденье,,1,1000
13645,1675,Ремни безопасности,,1,1000
13646,1675,Ручка,,1,1000
13647,1675,Страховочный обод,,1,1000
13648,1675,Управление ручкой,,1,1000
13649,1675,Козырёк,,1,1000
13650,1675,Музыкальный блок,,1,1000
13651,1676,Материал рамы,,1,1000
13652,1676,Складная рама,,1,1000
13653,1676,Задний амортизатор,,1,1000
13654,1676,Цвет рамы,,1,1000
13655,1677,Тип вилки,,1,1000
13656,1678,Количество скоростей,,1,1000
13657,1679,Тип переднего тормоза,,1,1000
13658,1680,Количество колёс,,1,1000
13659,1679,Тип заднего тормоза,,1,1000
13660,1680,Приставные колеса,,1,1000
13661,1680,Тип колёс,,1,1000
13662,1680,Диаметр колёс,,1,1000
13663,1680,Стопор задних колёс,,1,1000
13664,1680,Диаметр переднего колеса,,1,1000
13665,1681,Дождевик,,1,1000
13666,1681,Передний щиток,,1,1000
13667,1681,Задний щиток,,1,1000
13668,1681,Держатель для бутылки,,1,1000
13669,1681,Зеркало заднего вида,,1,1000
13670,1681,Звонок или клаксон,,1,1000
13671,1681,Багажник,,1,1000
13672,1681,Корзина,,1,1000
13673,1681,Сумка (рюкзак),,1,1000
13674,1681,Флажок,,1,1000
13675,1681,Подножка,,1,1000
13676,1681,Фонарь,,1,1000
13677,1681,Насос,,1,1000
13678,1681,Защита цепи,,1,1000
13679,1676,Размер рамы,,1,1000
13680,1674,Дата выхода на рынок,,1,1000
13681,1677,Вилка,,1,1000
13682,1678,Задний переключатель,,1,1000
13683,1682,Манетки,,1,1000
13684,1682,Тип манеток,,1,1000
13685,1683,Вид домкрата,,1,1000
13686,1683,Механизм,,1,1000
13687,1683,Грузоподъемность,,1,1000
13688,1683,Максимальная высота подъема,,1,1000
13689,1683,Цвет,,1,1000
13690,1684,Минимальная высота подъема,,1,1000
13691,1685,Кейс,,1,1000
13692,1685,Сумка для хранения,,1,1000
13693,1684,Ход штока,,1,1000
13694,1686,Вес,,1,1000
13695,1686,Длина,,1,1000
13696,1686,Ширина,,1,1000
13697,1686,Высота,,1,1000
13698,1678,Передний переключатель,,1,1000
13699,1688,Тип,,1,1000
13700,1688,Назначение,,1,1000
13701,1688,Тип крепления,,1,1000
13702,1688,Подача жидкости,,1,1000
13703,1688,Высота,,1,1000
13704,1688,Ширина (диаметр),,1,1000
13705,1688,Глубина,,1,1000
13706,1688,Объём дозатора,,1,1000
13707,1688,Двойной дозатор,,1,1000
15597,2046,Ширина,,1,1000
13708,1688,Сенсорное управление,,1,1000
13709,1688,Материал,,1,1000
13710,1688,Цвет,,1,1000
13711,1688,Питание,,1,1000
13712,1688,Дозировка одного нажатия,,1,1000
13713,1688,Вес,,1,1000
13714,1688,Бумажные полотенца,,1,1000
13715,1690,Тип,,1,1000
13716,1690,Форма,,1,1000
13717,1690,Стул в комплекте,,1,1000
13718,1690,Материал столешницы,,1,1000
13719,1690,Материал опор,,1,1000
13720,1690,Материал стула,,1,1000
13721,1690,Цвет стола,,1,1000
13722,1690,Цвет стула,,1,1000
13723,1691,Регулировка высоты,,1,1000
13724,1691,Регулировка наклона,,1,1000
13725,1691,Упор на передней кромке,,1,1000
13726,1691,Лоток для письменных принадлежностей,,1,1000
13727,1691,Полка,,1,1000
13728,1691,Выдвижные ящики,,1,1000
13729,1692,Рекомендуемый возраст,,1,1000
13730,1691,Подставка для книг,,1,1000
13731,1691,Лампа,,1,1000
13732,1691,Регулировка высоты стула,,1,1000
13733,1691,Регулировка высоты спинки,,1,1000
13734,1691,Регулировка наклона спинки,,1,1000
13735,1691,Подлокотники,,1,1000
13736,1691,Подножка,,1,1000
13737,1693,Длина/ширина,,1,1000
13738,1693,Ширина стула,,1,1000
13739,1693,Глубина,,1,1000
13740,1693,Глубина стула,,1,1000
13741,1693,Высота столешницы,,1,1000
13742,1693,Высота стула,,1,1000
13743,1693,Вес,,1,1000
13744,1691,Регулируемые подлокотники,,1,1000
13745,1693,Высота сиденья стула,,1,1000
13746,1695,Тип,,1,1000
13747,1695,Номинальная мощность,,1,1000
13748,1695,Вид топлива,,1,1000
13749,1695,Стиль,,1,1000
13750,1695,Материал,,1,1000
13751,1696,Ширина,,1,1000
13752,1695,Цвет,,1,1000
13753,1695,Вариант использования,,1,1000
13754,1696,Высота,,1,1000
13755,1696,Глубина,,1,1000
13756,1696,Диаметр дымохода,,1,1000
13757,1696,Вес,,1,1000
13758,1697,Выход дымохода,,1,1000
13759,1697,Зольный ящик,,1,1000
13760,1697,Вторичный дожиг,,1,1000
13761,1697,Материал топки,,1,1000
13762,1697,Водяной контур,,1,1000
13763,1696,Длина поленьев,,1,1000
13764,1698,Объем отапливания,,1,1000
13765,1697,Термостат,,1,1000
13766,1697,Подвод воздуха извне,,1,1000
13767,1697,Варочная поверхность,,1,1000
13768,1698,КПД,,1,1000
13769,1695,Размещение портала,,1,1000
13770,1698,Площадь отапливания,,1,1000
13771,1698,Средний расход топлива,,1,1000
13772,1699,Дата выхода на рынок,,1,1000
13773,1700,Тип,,1,1000
13774,1700,Плавающая головка,,1,1000
13775,1700,Возможность влажного бритья,,1,1000
13776,1700,Количество режимов,,1,1000
13777,1700,Количество пинцетов,,1,1000
13778,1700,Цвет,,1,1000
13779,1700,Минимальная длина волос для эпиляции,,1,1000
13780,1701,Возможность промывки под водой,,1,1000
13781,1700,Охлаждение,,1,1000
13782,1701,Индикатор,,1,1000
13783,1701,Подсветка,,1,1000
13784,1702,Ресурс лампы,,1,1000
13785,1702,Сменная лампа,,1,1000
13786,1701,Массажер,,1,1000
13787,1702,Автоматическое определение тона кожи,,1,1000
13788,1702,Зоны обработки,,1,1000
13789,1703,Питание от аккумулятора/батареек,,1,1000
13790,1703,Питание от сети переменного тока,,1,1000
13791,1701,Насадка для бритья,,1,1000
13792,1703,Устройство для зарядки,,1,1000
13793,1701,Насадка для точечного удаления волос,,1,1000
13794,1701,Насадка для пилинга,,1,1000
13795,1701,Насадка-ограничитель,,1,1000
13796,1704,Комплект поставки,,1,1000
13797,1701,Насадка-триммер,,1,1000
13798,1701,Насадка для деликатных зон,,1,1000
13799,1703,Время автономной работы,,1,1000
13800,1703,Время зарядки,,1,1000
13801,1700,Длина волос для эпиляции,,1,1000
13802,1701,Насадка для близкого контакта с кожей,,1,1000
13803,1701,Насадка для начинающих,,1,1000
13804,1703,Число вспышек от одной зарядки,,1,1000
13805,1705,Тип,,1,1000
13806,1705,Потребляемая мощность,,1,1000
13807,1705,Частота вращения (холостой ход),,1,1000
13808,1705,Диаметр диска,,1,1000
13809,1705,Толщина диска,,1,1000
13810,1705,Посадочный диаметр,,1,1000
13811,1705,Вес,,1,1000
13812,1706,Подсветка рабочей зоны,,1,1000
13813,1706,Возможность подсоединения пылесоса,,1,1000
13814,1707,Электропитание,,1,1000
13815,1706,Влажная заточка,,1,1000
13816,1708,Комплект поставки,,1,1000
13817,1710,Тип топлива,,1,1000
13818,1710,Тип поджига,,1,1000
13819,1710,Материал корпуса,,1,1000
13820,1710,Гильотина для обрезания сигар,,1,1000
13821,1710,Подача пламени сбоку,,1,1000
13822,1710,Многократная заправка,,1,1000
13823,1710,Регулировка пламени,,1,1000
13824,1710,Индикатор уровня топлива,,1,1000
13825,1710,Турбо подача пламени,,1,1000
13826,1710,Цвет,,1,1000
13827,1711,Длина,,1,1000
13828,1711,Ширина,,1,1000
13829,1711,Высота,,1,1000
13830,1711,Вес,,1,1000
13831,1710,Индикатор уровня заряда,,1,1000
13832,1712,Напряжение,,1,1000
13833,1712,Ёмкость аккумулятора,,1,1000
13834,1713,Тип,,1,1000
13835,1713,Цвет,,1,1000
13836,1714,Тип головки звукоснимателя,,1,1000
13837,1714,Тип иглы,,1,1000
13838,1714,Оптимальная прижимная сила,,1,1000
13839,1714,Выходное напряжение,,1,1000
13840,1714,Модель иглы,,1,1000
13841,1714,Диапазон прижимной силы,,1,1000
13842,1714,Диапазон частот,,1,1000
13843,1714,Податливость головки звукоснимателя,,1,1000
13844,1714,Масса головки звукоснимателя,,1,1000
13845,1714,Дополнительная информация,,1,1000
13846,1715,Тип тонарма,,1,1000
13847,1715,Материал тонарма,,1,1000
13848,1715,Дополнительная информация,,1,1000
13849,1715,Форма тонарма,,1,1000
13850,1715,Эффективная длина тонарма,,1,1000
13851,1715,Рекомендуемая масса картриджа,,1,1000
13852,1715,Антискейтинг,,1,1000
13853,1717,Тип,,1,1000
13854,1717,Материал,,1,1000
13855,1717,Применение,,1,1000
13856,1717,Плотность,,1,1000
13857,1717,"Индекс звукопоглощения, αw",,1,1000
13858,1718,Длина,,1,1000
13859,1717,"Индекс изоляции ударного шума, Ln",,1,1000
13860,1718,Ширина,,1,1000
13861,1718,Толщина,,1,1000
13862,1718,Количество в упаковке,,1,1000
13863,1718,Площадь упаковки,,1,1000
13864,1718,Объём упаковки,,1,1000
13865,1717,"Индекс изоляции воздушного шума, Rw",,1,1000
13866,1717,Максимальная нагрузка на крепление,,1,1000
13867,1720,Тип,,1,1000
13868,1720,Форма,,1,1000
13869,1720,Материал каркаса,,1,1000
13870,1720,Возможность наклона,,1,1000
13871,1720,Регулировка высоты,,1,1000
13872,1720,Подставка в комплекте,,1,1000
13873,1720,Цвет,,1,1000
13874,1721,Длина,,1,1000
13875,1720,Диаметр стойки,,1,1000
13876,1721,Вес,,1,1000
13877,1721,Ширина,,1,1000
13878,1721,Высота,,1,1000
13879,1723,Тип,,1,1000
13880,1723,Материал,,1,1000
13881,1723,Количество порций,,1,1000
13882,1723,Цвет,,1,1000
13883,1724,Использование на плите,,1,1000
13884,1724,Внутреннее покрытие,,1,1000
13885,1724,Ручка,,1,1000
13886,1723,Объем,,1,1000
13887,1725,Тип духового шкафа,,1,1000
13888,1725,Класс энергопотребления,,1,1000
13889,1725,Управление,,1,1000
13890,1725,Цвет,,1,1000
13891,1725,Подключение,,1,1000
13892,1726,Дата выхода на рынок,,1,1000
13893,1725,Мощность подключения,,1,1000
13894,1724,Пригодность для посудомоечной машины,,1,1000
13895,1725,Объём духового шкафа,,1,1000
13896,1725,Очистка духового шкафа,,1,1000
13897,1725,Каталитическая очистка,,1,1000
13898,1725,Конвекция,,1,1000
13899,1724,Ситечко,,1,1000
13900,1725,Проволочные направляющие,,1,1000
13901,1725,Телескопические направляющие,,1,1000
13902,1724,Кнопка для слива,,1,1000
13903,1725,Микроволны,,1,1000
13904,1725,Приготовление на пару,,1,1000
13905,1727,Утапливаемые ручки,,1,1000
13906,1727,Пользовательские программы,,1,1000
13907,1727,Индикация,,1,1000
13908,1727,Таймер,,1,1000
13909,1727,Звуковой сигнал,,1,1000
13910,1727,Блокировка от детей,,1,1000
13911,1728,Камеры с раздельным приготовлением,,1,1000
13912,1728,Максимальная температура,,1,1000
13913,1727,Тип таймера,,1,1000
13914,1728,Термостат,,1,1000
13915,1727,Отложенный старт,,1,1000
13916,1728,Дверца духовки,,1,1000
13917,1728,Плавное закрывание дверцы,,1,1000
13918,1728,Освещение,,1,1000
13919,1727,Удаленное управление (Wi-Fi),,1,1000
13920,1729,Количество режимов работы,,1,1000
13921,1729,Автоматические программы приготовления,,1,1000
13922,1729,Нижний нагрев,,1,1000
13923,1729,Нижний + верхний нагрев,,1,1000
13924,1730,Вес,,1,1000
13925,1728,Мощность гриля,,1,1000
13926,1729,Гриль,,1,1000
13927,1730,Высота,,1,1000
13928,1728,Количество стекол дверцы духовки,,1,1000
13929,1729,Большой гриль,,1,1000
13930,1729,Вентиляционный нагрев,,1,1000
13931,1729,Гриль + конвекция,,1,1000
13932,1729,Нижний нагрев + вентиляционный нагрев,,1,1000
13933,1729,Размораживание,,1,1000
13934,1729,Поддержание температуры (подогрев),,1,1000
13935,1729,Верхний нагрев,,1,1000
13936,1729,Предварительный разогрев духовки,,1,1000
13937,1729,Подогрев посуды,,1,1000
13938,1729,Подготовка теста,,1,1000
13939,1729,Нижний нагрев + конвекция,,1,1000
13940,1731,Вертел,,1,1000
13941,1729,Верхний нагрев + конвекция,,1,1000
13942,1731,Термощуп,,1,1000
13943,1729,Двухсторонний нагрев + конвекция,,1,1000
13944,1731,Стандартный противень,,1,1000
13945,1731,Решетка,,1,1000
13946,1731,Камень для пиццы,,1,1000
13947,1731,Приспособление для извлечения противней,,1,1000
13948,1732,Ширина,,1,1000
13949,1732,Глубина,,1,1000
13950,1732,Высота,,1,1000
13951,1732,Вес,,1,1000
13952,1731,Глубокий противень,,1,1000
13953,1733,Высота,,1,1000
13954,1733,Ширина,,1,1000
13955,1731,Дополнительные принадлежности,,1,1000
13956,1733,Глубина,,1,1000
13957,1728,Электроподжиг духового шкафа,,1,1000
13958,1728,Газ-контроль,,1,1000
13959,1728,Термоуказатель,,1,1000
13960,1734,Встроенная посудомойка,,1,1000
13961,1729,Двухсторонний нагрев + вентиляционный нагрев,,1,1000
13962,1729,Нижний нагрев + гриль + конвекция,,1,1000
13963,1729,Дополнительные режимы,,1,1000
13964,1729,Верхний нагрев + вентиляционный нагрев,,1,1000
13965,1725,Мощность микроволн,,1,1000
13966,1729,Нижний нагрев + гриль,,1,1000
13967,1725,Особенности дизайна,,1,1000
13968,1729,Верхний нагрев + гриль,,1,1000
13969,1735,Состав набора,,1,1000
13970,1736,Тип,,1,1000
13971,1736,Набор,,1,1000
13972,1736,Количество игрушек в комплекте,,1,1000
13973,1736,Форма,,1,1000
13974,1736,Цвет,,1,1000
13975,1736,Материал,,1,1000
13976,1736,Диаметр (ширина),,1,1000
13977,1736,Длина,,1,1000
13978,1736,Вес,,1,1000
13979,1739,Тип,,1,1000
13980,1739,Туннель,,1,1000
13981,1739,Забор,,1,1000
13982,1739,Горка,,1,1000
13983,1739,Лестница,,1,1000
13984,1739,Мебель,,1,1000
13985,1739,Шарики в комплекте,,1,1000
13986,1739,Цвет,,1,1000
13987,1740,Длина,,1,1000
13988,1740,Ширина,,1,1000
13989,1740,Высота,,1,1000
13990,1740,Вес,,1,1000
13991,1740,Длина в сложенном состоянии,,1,1000
13992,1740,Ширина в сложенном состоянии,,1,1000
13993,1740,Высота в сложенном состоянии,,1,1000
13994,1742,Тип,,1,1000
13995,1742,Для детей,,1,1000
13996,1742,Дополнительное действие,,1,1000
13997,1742,Питание,,1,1000
13998,1742,Частота пульсации,,1,1000
13999,1742,Поддержка мобильного приложения,,1,1000
14000,1742,Цвет,,1,1000
14001,1743,Регулировка напора,,1,1000
14002,1743,Максимальное давление струи,,1,1000
14003,1743,Микропузырьковая технология,,1,1000
14004,1743,Объем резервуара для жидкости,,1,1000
14005,1744,Дисплей,,1,1000
14006,1744,Индикатор заряда аккумулятора,,1,1000
14007,1744,Таймер,,1,1000
14008,1744,Приспособление для хранения насадок,,1,1000
14009,1744,Возможность крепления на стене,,1,1000
14010,1745,Количество насадок,,1,1000
14011,1745,Насадки,,1,1000
14012,1745,Комплектация,,1,1000
14013,1742,Время автономной работы,,1,1000
14014,1746,Дополнительные принадлежности,,1,1000
14015,1742,Движения головки,,1,1000
14016,1742,Частота вращения,,1,1000
14017,1742,Контроль давления,,1,1000
14018,1747,Исполнение,,1,1000
14019,1747,Тип,,1,1000
14020,1747,Тип двигателя,,1,1000
14021,1747,Управление,,1,1000
14022,1747,Потребляемая мощность,,1,1000
14023,1747,Мощность двигателя,,1,1000
14024,1747,Объём камеры,,1,1000
14025,1747,Скорость вращения диска,,1,1000
14026,1747,Число ступеней измельчения,,1,1000
14027,1747,Уровень шума,,1,1000
14028,1747,Загрузка,,1,1000
14029,1747,Материал камеры,,1,1000
14030,1747,Реверс,,1,1000
14031,1747,Защита от перегрузок,,1,1000
14032,1748,Ширина,,1,1000
14033,1747,Материал кулачков,,1,1000
14034,1748,Глубина,,1,1000
14035,1747,Материал диска,,1,1000
14036,1748,Высота,,1,1000
14037,1748,Вес,,1,1000
14038,1750,Тип,,1,1000
14039,1750,Мощность,,1,1000
14040,1750,Регулировка скорости,,1,1000
14041,1750,Объем чаши,,1,1000
14042,1750,Материал чаши,,1,1000
14043,1750,Цвет корпуса,,1,1000
14044,1752,Ножи для измельчения,,1,1000
14045,1753,Длина,,1,1000
14046,1753,Ширина,,1,1000
14047,1753,Высота,,1,1000
14048,1753,Вес,,1,1000
14049,1752,Специальный нож для колки льда,,1,1000
14050,1750,Материал корпуса,,1,1000
14051,1752,Эмульгатор,,1,1000
14052,1754,Год выхода,,1,1000
14053,1754,Ограничение по возрасту (PEGI),,1,1000
14054,1754,Носитель информации в комплекте,,1,1000
14055,1755,Action,,1,1000
14056,1755,Shooter,,1,1000
14057,1755,Strategy,,1,1000
14058,1755,Fighting,,1,1000
14059,1755,Role-Playing,,1,1000
14060,1755,Adventure,,1,1000
14061,1754,Поддержка VR,,1,1000
14062,1755,Simulation,,1,1000
14063,1754,Русская локализация,,1,1000
14064,1755,Sports,,1,1000
14065,1755,Driving,,1,1000
14066,1755,Временные рамки/направление,,1,1000
14067,1755,Rhytm & Music,,1,1000
14068,1756,Фэнтези,,1,1000
14069,1755,Arcade,,1,1000
14070,1757,Singleplayer,,1,1000
14071,1755,Logic,,1,1000
14072,1757,Multiplayer,,1,1000
14073,1755,Творческая студия,,1,1000
14074,1758,Дополнение,,1,1000
14075,1756,Древний мир,,1,1000
14076,1758,Коллекционное издание,,1,1000
14077,1756,Средневековье,,1,1000
14078,1758,Разработчик,,1,1000
14079,1756,Современность,,1,1000
14080,1758,Издатель,,1,1000
14081,1756,Будущее,,1,1000
14082,1756,Военные действия,,1,1000
14083,1756,Вторая мировая война,,1,1000
14084,1756,Научная фантастика,,1,1000
14085,1756,Меха,,1,1000
14086,1756,Альтернативная история,,1,1000
14087,1756,Постапокалипсис,,1,1000
14088,1756,Мифология,,1,1000
14089,1756,Дикий запад,,1,1000
14090,1756,Анимация,,1,1000
14091,1756,Комиксы,,1,1000
14092,1756,Время Великой депрессии,,1,1000
14093,1758,В комплекте,,1,1000
14094,1759,Тип,,1,1000
14095,1759,Тип искусственной ели,,1,1000
14096,1759,Порода дерева,,1,1000
14097,1759,Форма,,1,1000
14098,1759,Цвет,,1,1000
14099,1759,Цвет кончиков,,1,1000
14100,1759,Шишки,,1,1000
14101,1759,Подсветка,,1,1000
14102,1759,Высота,,1,1000
14103,1754,Дата релиза,,1,1000
14104,1759,Подвесная,,1,1000
14105,1760,Диаметр,,1,1000
14106,1760,Длина,,1,1000
14107,1760,Ширина,,1,1000
14108,1762,Тип,,1,1000
14109,1762,Клапан,,1,1000
14110,1762,Портативность,,1,1000
14111,1762,Цвет,,1,1000
14112,1763,Размер частиц аэрозоля (MMAD),,1,1000
14113,1763,Темп распыления,,1,1000
14114,1763,Емкость резервуара,,1,1000
14115,1763,Уровень шума,,1,1000
14116,1764,Вес,,1,1000
14117,1765,Комплект поставки,,1,1000
14118,1763,Остаток раствора,,1,1000
14119,1764,Ширина,,1,1000
14120,1764,Высота,,1,1000
14121,1764,Глубина,,1,1000
14122,1763,"Интенсивность воздушного потока, создаваемого компрессором",,1,1000
14123,1763,Время непрерывной работы,,1,1000
14124,1763,Номинальное давление,,1,1000
14125,1763,Коэффициент различия размера частиц (GSD),,1,1000
14126,1767,Тип,,1,1000
14127,1767,Наука,,1,1000
14128,1767,Максимальное увеличение,,1,1000
14129,1767,Для девочек,,1,1000
14130,1767,Состав набора,,1,1000
14131,1767,Вид опыта,,1,1000
14132,1767,Минимальный возраст,,1,1000
14133,1770,Тип,,1,1000
14134,1770,Персонаж,,1,1000
14135,1770,Цвет,,1,1000
14136,1770,Требует сборки,,1,1000
14137,1770,Датчики,,1,1000
14138,1770,Питание,,1,1000
14139,1770,Особенности,,1,1000
14140,1771,Длина,,1,1000
14141,1771,Ширина,,1,1000
14142,1770,Дистанционное управление,,1,1000
14143,1771,Высота,,1,1000
14144,1771,Вес,,1,1000
14145,1770,Минимальный возраст,,1,1000
14146,1773,Тип,,1,1000
14147,1773,Состав набора/мультитула,,1,1000
14148,1773,Цвет,,1,1000
14149,1774,Объем,,1,1000
14150,1770,Комплектация,,1,1000
14151,1773,Комплектация,,1,1000
14152,1773,Материал,,1,1000
14153,1775,Назначение,,1,1000
14154,1775,Конструкция,,1,1000
14155,1775,Крепление,,1,1000
14156,1775,Режим слива,,1,1000
14157,1775,Управление,,1,1000
14158,1775,Материал,,1,1000
14159,1776,Смывной бачок,,1,1000
14160,1776,Кнопка смыва,,1,1000
14161,1776,Крепления,,1,1000
14162,1777,Ширина,,1,1000
14163,1777,Глубина,,1,1000
14164,1777,Высота,,1,1000
14165,1775,Максимальная нагрузка,,1,1000
14166,1774,Длина,,1,1000
14167,1774,Ширина,,1,1000
14168,1774,Высота,,1,1000
14169,1774,Вес,,1,1000
14170,1779,Дополнительные принадлежности,,1,1000
14171,1780,Год выхода,,1,1000
14172,1780,Дата релиза,,1,1000
14173,1780,Ограничение по возрасту (PEGI),,1,1000
14174,1780,Эксклюзив платформы,,1,1000
14175,1780,Игровая серия,,1,1000
14176,1780,Форма поставки,,1,1000
14177,1780,Поддержка VR,,1,1000
14178,1780,Русская локализация,,1,1000
14179,1781,Action,,1,1000
14180,1781,Shooter,,1,1000
14181,1781,Adventure,,1,1000
14182,1781,Временные рамки/направление,,1,1000
14183,1782,Singleplayer,,1,1000
14184,1782,Multiplayer,,1,1000
14185,1783,Дополнение,,1,1000
14186,1781,Simulation,,1,1000
14187,1783,Коллекционное издание,,1,1000
14188,1781,Sports,,1,1000
14189,1783,Расширенное издание,,1,1000
14190,1783,Разработчик,,1,1000
14191,1783,Издатель,,1,1000
14192,1781,Role-Playing,,1,1000
14193,1781,Fighting,,1,1000
14194,1783,В комплекте,,1,1000
