id,GoodID,CatalogMarketID,Price,WriteDate
3966373,8356,39,207.62,2021-07-13 12:02:12.000000
3966374,8364,5,1391.34,2021-07-13 12:02:12.000000
3966375,8364,3,1391.34,2021-07-13 12:02:12.000000
3966401,8829,3,410.67,2021-09-03 10:10:46.000000
3966403,8784,3,1271.75,2021-09-08 13:49:11.000000
3966407,8825,3,424.50,2021-07-13 12:02:20.000000
3966414,8928,3,2355.14,2021-09-09 13:54:44.000000
3966423,8998,3,777.48,2021-09-08 10:48:08.000000
3966448,9298,13,276.28,2021-07-15 12:23:00.000000
3966452,9337,3,3830.65,2021-08-27 15:22:41.000000
3966457,9570,10,1843.53,2021-07-13 12:02:30.000000
3966459,9667,10,374.25,2021-07-13 12:02:31.000000
3966460,9667,23,374.25,2021-07-13 12:02:31.000000
3966461,9667,28,374.25,2021-07-13 12:02:31.000000
3966465,9830,3,1060.46,2021-09-13 20:25:42.000000
3972295,211,90,1742.47,2021-07-15 12:20:25.000000
3972299,272,90,1041.27,2021-07-15 12:20:27.000000
3972302,270,90,1329.29,2021-07-14 20:54:00.000000
3972305,345,90,1204.51,2021-07-13 12:26:04.000000
3972321,685,18,235.00,2021-09-27 16:33:08.000000
3972325,714,18,439.00,2021-07-13 12:26:08.000000
3972334,768,90,275.00,2021-09-10 11:00:08.000000
3972349,984,90,229.00,2021-09-07 19:42:11.000000
3972350,979,18,275.00,2021-07-13 12:26:13.000000
3972394,2274,21,2993.66,2021-07-14 13:12:20.000000
3972409,2343,128,1346.00,2021-07-13 12:26:24.000000
3972450,2544,96,949.46,2021-07-14 13:12:27.000000
3972480,2714,21,1025.98,2021-07-14 13:12:29.000000
3972495,2774,96,1569.00,2021-07-13 12:26:39.000000
3972563,4241,5,1684.50,2021-08-30 15:43:22.000000
3972564,4241,3,1684.50,2021-08-30 15:43:22.000000
3972573,4458,96,912.20,2021-07-15 12:21:31.000000
3972878,7910,3,432.04,2021-09-13 17:24:35.000000
3972883,8044,21,333.52,2021-07-13 19:53:50.000000
3972888,8343,3,133.63,2021-07-13 12:28:16.000000
3988341,19,181,6140.00,2021-08-26 15:14:04.000000
3988344,18,181,1241.00,2021-07-13 14:19:10.000000
3988345,18,90,1345.52,2021-07-14 13:12:01.000000
3988346,22,181,3050.00,2021-07-13 14:19:11.000000
3988347,35,17,1352.49,2021-07-14 20:53:50.000000
3988355,98,9,2637.74,2021-07-14 17:09:37.000000
3988356,98,181,2650.00,2021-07-13 14:19:14.000000
3988361,120,328,1952.60,2021-07-13 14:19:14.000000
3988362,120,175,1952.60,2021-07-13 19:52:30.000000
3988363,106,181,2310.00,2021-07-15 12:20:20.000000
3988364,108,181,1836.00,2021-07-13 14:19:15.000000
3988365,194,181,1275.00,2021-07-13 14:19:17.000000
3988366,211,181,1597.00,2021-07-13 14:19:18.000000
3988367,247,181,2695.00,2021-07-13 14:19:18.000000
3988369,274,181,3249.91,2021-07-15 12:20:27.000000
3988370,270,392,1259.00,2021-07-13 14:19:20.000000
3988373,310,181,1470.00,2021-07-13 14:19:20.000000
3988376,328,9,2904.15,2021-07-14 17:09:43.000000
3988377,399,181,2904.00,2021-07-13 14:19:22.000000
3988380,581,181,3598.00,2021-07-13 14:19:25.000000
3988383,1185,181,3196.00,2021-07-13 14:19:31.000000
3988385,1297,181,5179.00,2021-07-13 14:19:32.000000
3988386,1547,9,3669.97,2021-09-13 20:25:10.000000
3988388,2176,9,3250.58,2021-07-13 19:52:50.000000
3988395,2310,181,3650.00,2021-08-25 00:02:19.000000
3988403,2422,28,3264.37,2021-07-15 00:38:25.000000
3988404,2439,181,2435.00,2021-07-13 14:19:41.000000
3988409,2537,19,519.90,2021-07-15 12:21:03.000000
3988410,2537,392,509.49,2021-07-14 13:12:26.000000
3988414,2529,3,658.58,2021-07-13 14:19:44.000000
3988425,2774,392,1710.03,2021-07-13 14:19:51.000000
3988456,5643,16,490.58,2021-09-12 14:16:21.000000
3988461,5758,28,1928.71,2021-07-15 00:39:22.000000
3988463,5750,35,1305.39,2021-07-14 17:11:06.000000
3988476,6004,19,948.40,2021-07-14 17:11:18.000000
3988485,6434,32,853.29,2021-09-13 20:25:29.000000
3988493,6750,19,2862.91,2021-07-13 14:20:53.000000
3988494,6750,29,2615.05,2021-07-15 12:22:24.000000
3988502,6957,28,608.24,2021-07-13 14:20:57.000000
3988507,7756,28,704.10,2021-07-13 14:21:05.000000
3988508,7702,16,1478.24,2021-07-14 20:56:46.000000
3988512,7920,16,338.85,2021-07-14 10:25:25.000000
3988513,7920,9,338.85,2021-07-15 00:40:15.000000
3988516,8314,24,131.97,2021-07-14 17:12:07.000000
3988517,8398,28,1084.64,2021-07-15 00:40:22.000000
3988522,8928,9,2274.00,2021-09-09 13:54:44.000000
3988524,9207,18,496.78,2021-07-15 12:22:59.000000
4016549,15,791,2631.26,2021-07-15 12:20:17.000000
4016557,19,791,8537.16,2021-09-16 11:02:19.000000
4016561,56,584,9129.60,2021-07-13 19:52:29.000000
4016563,125,791,6159.94,2021-09-13 17:24:02.000000
4016565,149,791,1298.82,2021-09-13 11:22:05.000000
4016566,163,791,3597.69,2021-09-11 02:05:04.000000
4016567,127,181,1839.00,2021-07-13 19:52:31.000000
4016568,127,791,1705.73,2021-09-13 11:22:04.000000
4016569,159,791,1370.42,2021-09-11 02:05:04.000000
4016570,255,791,1014.90,2021-09-11 02:05:05.000000
4016571,220,181,3744.00,2021-07-13 19:52:32.000000
4016572,214,791,2064.12,2021-09-11 02:05:05.000000
4016580,270,328,1163.40,2021-07-15 12:20:26.000000
4016581,319,791,1554.26,2021-07-13 19:52:35.000000
4016582,337,791,1998.89,2021-09-13 17:24:04.000000
4016583,309,791,4148.13,2021-09-13 17:24:04.000000
4016585,344,25,1736.99,2021-08-25 15:06:08.000000
4016586,344,791,1486.65,2021-09-11 02:05:05.000000
4016587,477,791,2215.62,2021-07-13 19:52:37.000000
4016588,385,791,5557.37,2021-09-11 02:05:05.000000
4016590,626,791,1290.00,2021-09-08 16:49:09.000000
4016592,566,791,1672.89,2021-07-14 17:09:47.000000
4016593,674,791,1902.91,2021-09-13 17:24:07.000000
4016594,581,791,5770.91,2021-09-11 02:05:06.000000
4016595,572,791,1659.64,2021-09-11 02:05:06.000000
4016598,731,791,1954.27,2021-09-11 02:05:06.000000
4016599,762,791,3186.93,2021-07-14 17:09:48.000000
4016600,805,791,1424.00,2021-09-06 13:33:08.000000
4016601,1056,791,7179.87,2021-07-13 23:19:20.000000
4016603,916,791,1905.49,2021-09-13 17:24:06.000000
4016604,1100,791,1203.60,2021-09-11 02:05:07.000000
4016605,1185,791,5421.05,2021-07-13 19:52:43.000000
4016610,1151,791,3494.98,2021-09-11 02:05:07.000000
4016612,1145,791,1147.50,2021-09-13 17:24:08.000000
4016613,1341,791,1457.14,2021-09-13 18:26:15.000000
4016614,1392,791,1405.56,2021-09-11 02:45:37.000000
4016615,1081,791,3882.19,2021-09-27 16:33:11.000000
4016616,1109,791,1142.40,2021-09-11 02:05:07.000000
4016617,1303,791,2094.82,2021-09-11 02:05:08.000000
4016618,1521,791,1598.74,2021-09-14 16:12:19.000000
4016619,1540,791,1489.35,2021-09-11 02:05:09.000000
4016621,1549,791,1954.21,2021-09-14 19:21:01.000000
4016622,1455,791,1487.14,2021-09-13 11:22:09.000000
4016623,1487,80,1589.00,2021-09-11 08:07:08.000000
4016624,1487,82,1899.00,2021-09-08 22:51:13.000000
4016625,1487,791,1894.80,2021-09-11 02:05:08.000000
4016626,1547,791,3909.02,2021-09-13 14:23:09.000000
4016628,1542,791,1742.22,2021-09-13 17:24:09.000000
4016629,1799,791,1662.60,2021-09-13 17:24:09.000000
4016630,1674,791,1416.37,2021-09-09 19:56:10.000000
4016632,2100,791,1237.44,2021-09-13 11:22:10.000000
4016633,1793,791,1953.20,2021-08-14 16:14:06.000000
4016638,2130,791,1926.07,2021-07-15 12:20:53.000000
4016639,1958,791,5031.08,2021-07-14 17:09:55.000000
4016640,2176,584,3250.58,2021-07-13 19:52:50.000000
4016643,2274,791,2749.90,2021-07-14 17:09:56.000000
4016646,2127,25,1437.99,2021-08-30 18:44:10.000000
4016647,2127,791,1202.79,2021-08-31 15:50:16.000000
4016648,2166,791,1101.00,2021-08-26 15:14:12.000000
4016649,2184,791,4125.54,2021-07-14 17:09:56.000000
4016651,2283,791,1954.27,2021-09-11 02:05:10.000000
4016652,2310,791,3878.74,2021-09-13 17:24:10.000000
4016653,2281,791,2658.27,2021-07-13 19:52:51.000000
4016654,2352,791,4350.68,2021-07-14 17:09:57.000000
4016655,2352,390,4194.49,2021-07-14 13:12:21.000000
4016658,2347,3,497.42,2021-08-31 15:50:16.000000
4016659,2204,791,1356.91,2021-09-11 02:05:09.000000
4016663,2393,791,1919.10,2021-07-15 12:21:00.000000
4016664,2422,328,3264.37,2021-07-14 20:54:39.000000
4016665,2422,96,3264.37,2021-07-14 17:10:01.000000
4016666,2422,792,3593.61,2021-07-14 17:10:01.000000
4016667,2422,791,3527.67,2021-07-14 17:10:01.000000
4016668,2408,25,461.99,2021-09-13 20:25:14.000000
4016670,2429,25,460.99,2021-09-14 05:27:11.000000
4016672,2513,6,540.93,2021-07-13 19:52:55.000000
4016673,2529,9,658.58,2021-07-13 19:52:55.000000
4016675,2521,25,2677.99,2021-07-13 19:52:55.000000
4016676,2492,25,1566.99,2021-09-08 13:48:25.000000
4016678,2566,791,1936.00,2021-08-25 00:02:24.000000
4016679,2628,791,1881.72,2021-07-13 19:52:56.000000
4016680,2590,791,1126.47,2021-09-13 17:24:16.000000
4016687,2687,3,522.03,2021-09-13 17:24:17.000000
4016688,2707,791,2472.60,2021-09-13 12:27:38.000000
4016690,2738,791,4485.78,2021-07-13 19:52:58.000000
4016692,2774,791,1693.22,2021-07-13 19:52:59.000000
4016693,2775,791,3235.42,2021-07-13 19:52:59.000000
4016694,2801,584,5397.00,2021-07-13 19:52:59.000000
4016695,2843,791,2553.72,2021-07-13 23:19:44.000000
4016699,2913,791,4707.65,2021-09-13 17:24:18.000000
4016701,2996,791,1744.82,2021-09-13 17:24:19.000000
4016702,3064,791,1490.28,2021-09-13 11:22:17.000000
4016706,3056,791,1266.03,2021-07-14 17:10:27.000000
4016708,3074,25,3478.99,2021-09-01 15:58:19.000000
4016710,3169,791,1843.00,2021-07-13 23:19:50.000000
4016713,3136,791,1549.19,2021-07-14 13:12:35.000000
4016714,3398,791,6566.96,2021-07-13 19:53:04.000000
4016717,3499,791,5245.00,2021-07-14 17:10:30.000000
4016718,3542,791,1864.37,2021-09-13 17:24:20.000000
4016719,3610,791,3085.39,2021-07-14 17:10:30.000000
4016720,3610,390,3477.66,2021-07-14 13:12:37.000000
4016722,3594,791,1644.00,2021-09-01 15:58:20.000000
4016723,3627,791,1748.84,2021-09-11 02:05:15.000000
4016725,3803,791,1343.90,2021-09-13 14:23:18.000000
4016726,3802,791,1699.99,2021-09-13 17:24:20.000000
4016727,3804,791,1475.79,2021-09-13 17:24:21.000000
4016729,3656,791,1112.80,2021-07-13 19:53:06.000000
4016731,3954,791,1571.74,2021-09-13 11:22:18.000000
4016732,3944,791,1287.75,2021-09-11 02:05:16.000000
4016733,3939,791,5026.30,2021-07-14 17:10:34.000000
4016734,3982,791,2287.22,2021-07-13 19:53:06.000000
4016735,3950,791,1721.81,2021-09-09 19:56:17.000000
4016736,3956,25,1549.99,2021-08-25 15:06:25.000000
4016737,3956,791,1313.25,2021-09-03 20:09:13.000000
4016738,3943,791,1117.46,2021-09-13 11:22:18.000000
4016739,3974,791,1862.37,2021-09-11 02:05:16.000000
4016740,3997,791,2186.46,2021-07-15 12:21:27.000000
4016745,4053,791,2721.28,2021-07-15 00:38:59.000000
4016746,4101,791,2430.22,2021-07-13 19:53:07.000000
4016747,4055,791,1472.92,2021-09-13 11:22:19.000000
4016749,4125,791,1667.75,2021-09-11 02:05:17.000000
4016750,4188,791,1076.95,2021-09-13 14:23:19.000000
4016756,4168,791,2148.76,2021-07-15 12:21:30.000000
4016757,4163,791,3704.41,2021-09-13 11:22:19.000000
4016758,4387,791,1056.06,2021-09-27 16:33:24.000000
4016759,4200,791,1336.20,2021-09-11 02:05:17.000000
4016761,4530,28,404.29,2021-07-13 19:53:08.000000
4016763,4552,791,2581.49,2021-07-13 19:53:09.000000
4016765,4582,791,3232.79,2021-07-14 17:10:39.000000
4016766,4579,791,2346.20,2021-08-14 13:57:41.000000
4016767,4598,791,4026.52,2021-07-14 17:10:39.000000
4016768,4585,791,6251.00,2021-07-14 17:10:39.000000
4016770,4720,791,1596.00,2021-09-10 14:01:22.000000
4016774,4762,791,1441.48,2021-07-14 17:10:42.000000
4016775,4730,791,2709.91,2021-07-15 00:39:06.000000
4016776,4852,791,1703.00,2021-08-25 00:02:39.000000
4016785,4988,21,399.90,2021-07-13 19:53:14.000000
4016787,4863,791,2088.54,2021-09-13 17:24:23.000000
4016788,4999,791,3506.04,2021-07-13 23:20:11.000000
4016790,5050,25,830.99,2021-09-07 16:41:26.000000
4016791,5160,25,953.99,2021-09-07 19:42:29.000000
4016792,5151,25,439.99,2021-09-09 13:54:26.000000
4016793,5017,25,1102.99,2021-09-13 17:24:24.000000
4016796,5566,791,4308.49,2021-07-13 19:53:19.000000
4016800,5530,791,4886.72,2021-07-14 17:10:56.000000
4016801,5628,791,2640.83,2021-09-11 02:52:52.000000
4016802,5636,791,2502.98,2021-09-11 02:05:20.000000
4016805,5650,791,1555.23,2021-09-13 11:22:23.000000
4016806,5666,791,9373.29,2021-07-13 19:53:20.000000
4016809,5654,791,1313.25,2021-09-11 02:05:21.000000
4016812,5758,791,1998.76,2021-07-13 19:53:23.000000
4016813,5752,25,382.99,2021-08-25 00:02:46.000000
4016817,5812,791,1415.63,2021-09-13 11:22:25.000000
4016820,5847,791,1138.45,2021-09-13 11:22:26.000000
4016828,5943,25,2312.99,2021-07-13 19:53:27.000000
4016833,6049,791,4992.98,2021-09-13 11:22:27.000000
4016834,6061,791,1532.41,2021-09-13 11:22:28.000000
4016835,6079,25,249.99,2021-09-07 13:41:35.000000
4016837,6167,25,754.99,2021-07-13 19:53:30.000000
4016839,6243,791,1204.19,2021-09-13 11:22:29.000000
4016840,6337,32,1053.27,2021-07-13 19:53:31.000000
4016845,6434,3,870.22,2021-08-27 12:21:32.000000
4016846,6431,791,3725.37,2021-07-14 17:11:35.000000
4016847,6447,791,4385.76,2021-07-13 19:53:32.000000
4016850,6632,791,1662.24,2021-09-13 11:22:30.000000
4016851,6720,791,6450.00,2021-07-13 19:53:35.000000
4016854,6847,9,283.68,2021-07-15 00:39:57.000000
4016856,6824,791,2426.13,2021-07-13 19:53:36.000000
4016860,7049,791,1636.40,2021-09-14 19:21:26.000000
4016861,7078,12,1997.75,2021-07-14 17:11:43.000000
4016862,6993,25,2624.99,2021-07-13 19:53:39.000000
4016864,7079,791,943.61,2021-09-13 17:24:34.000000
4016866,7241,791,1243.66,2021-09-13 11:22:32.000000
4016869,7408,3,143.58,2021-07-13 19:53:43.000000
4016871,7765,791,6581.65,2021-07-13 19:53:44.000000
4016873,7593,791,1689.24,2021-07-14 17:11:50.000000
4016875,7864,35,230.78,2021-09-12 02:13:26.000000
4016876,7702,28,1478.24,2021-07-13 19:53:45.000000
4016877,7702,789,1678.90,2021-07-14 20:56:46.000000
4016881,7964,791,3004.76,2021-09-13 17:24:35.000000
4016882,7923,791,2137.88,2021-09-13 11:22:34.000000
4016885,8224,791,6133.60,2021-07-13 19:53:54.000000
4016886,8314,25,137.99,2021-07-13 19:53:54.000000
4016888,8343,25,155.99,2021-07-13 19:53:55.000000
4016891,8378,791,1449.00,2021-07-13 19:53:56.000000
4016892,8373,791,1610.99,2021-09-13 17:24:39.000000
4016894,8336,791,1438.00,2021-09-11 02:05:30.000000
4016896,8419,791,1888.84,2021-09-13 11:22:38.000000
4016902,8628,791,5467.95,2021-07-13 19:53:58.000000
4016905,8742,35,211.79,2021-09-27 16:33:48.000000
4016906,8876,791,3139.64,2021-09-13 11:22:39.000000
4016907,8865,791,3346.00,2021-09-07 19:42:43.000000
4016908,8922,791,2122.34,2021-09-13 14:23:39.000000
4016912,8933,791,1468.19,2021-09-13 11:22:40.000000
4016917,9005,791,3797.58,2021-07-14 17:12:23.000000
4016919,9013,25,255.99,2021-07-13 19:54:02.000000
4016926,9207,36,498.78,2021-07-15 12:22:59.000000
4016927,9257,791,3063.72,2021-09-13 17:24:42.000000
4016928,9283,791,3624.13,2021-09-13 17:24:42.000000
4016929,9290,791,2292.00,2021-09-06 19:35:39.000000
4016931,9297,791,2215.05,2021-07-13 19:54:06.000000
4016932,9301,791,2167.02,2021-09-13 17:24:42.000000
4016933,9337,791,3743.00,2021-08-25 00:03:19.000000
4016937,9459,791,1636.75,2021-09-13 11:22:42.000000
4016938,9463,791,1959.00,2021-09-13 11:22:43.000000
4016940,9696,791,3910.22,2021-07-14 17:12:37.000000
4016941,9901,791,2101.47,2021-09-13 11:22:44.000000
4016943,9987,9,355.90,2021-07-13 19:54:13.000000
4027595,120,9,1952.60,2021-07-13 23:19:01.000000
4027596,98,8,2912.99,2021-07-14 20:53:53.000000
4027597,328,8,3002.98,2021-07-15 14:54:51.000000
4027602,2176,449,3343.26,2021-07-15 12:20:54.000000
4027605,2422,8,3264.37,2021-07-15 00:38:25.000000
4027610,2667,449,702.99,2021-07-15 12:21:08.000000
4027611,3013,449,1285.99,2021-07-15 12:21:17.000000
4027612,2968,9,967.93,2021-09-10 17:02:16.000000
4027616,3939,1095,5321.41,2021-07-14 13:12:39.000000
4027628,5029,449,1822.52,2021-07-15 12:21:45.000000
4027633,5826,35,293.35,2021-07-15 12:21:59.000000
4027637,6133,3,137.95,2021-07-15 12:22:10.000000
4027638,6447,449,4507.69,2021-07-15 12:22:18.000000
4028203,2631,3,581.23,2021-07-15 12:21:08.000000
4032143,13,8,3393.50,2021-07-14 20:53:46.000000
4032146,2529,8,658.58,2021-07-14 02:14:47.000000
4032147,2525,8,809.68,2021-07-14 20:54:44.000000
4032148,3982,8,2298.34,2021-07-14 20:55:14.000000
4032149,4716,4,599.00,2021-07-14 02:15:00.000000
4032150,6397,8,2138.62,2021-07-14 20:56:19.000000
4032151,6465,8,2407.35,2021-07-14 02:15:20.000000
4032152,7702,8,1598.67,2021-07-14 20:56:46.000000
4032153,8385,8,152.35,2021-07-15 00:40:21.000000
4032154,8898,8,274.58,2021-07-14 02:15:43.000000
4032155,9987,8,355.90,2021-07-14 02:15:56.000000
4038684,2343,607,1235.00,2021-07-14 04:53:22.000000
4038695,15,607,2850.00,2021-07-14 04:54:57.000000
4038704,319,607,1554.26,2021-07-14 04:55:04.000000
4038708,566,607,1678.20,2021-07-14 17:09:47.000000
4038712,666,607,2595.70,2021-07-14 04:55:09.000000
4038718,1265,607,7033.00,2021-07-14 04:55:14.000000
4038732,2176,607,3250.58,2021-07-14 04:55:19.000000
4038734,1958,607,4635.00,2021-07-14 04:55:19.000000
4038736,2274,607,2749.90,2021-07-14 04:55:19.000000
4038738,2281,607,2658.27,2021-07-14 04:55:20.000000
4038739,2354,607,880.00,2021-07-14 04:55:20.000000
4038753,2404,607,720.00,2021-07-14 04:55:21.000000
4038754,2400,607,990.38,2021-07-14 04:55:22.000000
4038765,2483,607,711.70,2021-07-14 04:55:23.000000
4038769,2467,607,948.00,2021-07-14 04:55:24.000000
4038771,2529,607,658.58,2021-07-14 04:55:24.000000
4038775,2513,607,522.00,2021-07-14 04:55:25.000000
4038776,2544,607,940.00,2021-07-14 04:55:25.000000
4038777,2537,607,402.82,2021-07-14 04:55:25.000000
4038778,2517,607,760.00,2021-07-14 04:55:25.000000
4038779,2551,607,440.00,2021-07-14 04:55:25.000000
4038781,2521,607,2500.00,2021-07-14 04:55:25.000000
4038791,2631,607,578.05,2021-07-14 04:55:27.000000
4038792,2674,607,1097.80,2021-07-14 04:55:27.000000
4038796,2667,607,590.06,2021-07-14 04:55:27.000000
4038797,2694,607,510.38,2021-07-14 04:55:28.000000
4038799,2698,607,871.08,2021-07-14 04:55:28.000000
4038800,2702,607,448.97,2021-07-14 04:55:28.000000
4038802,2660,607,1565.00,2021-07-14 04:55:28.000000
4038804,2714,607,981.97,2021-07-14 04:55:28.000000
4038806,2683,607,1468.44,2021-07-14 04:55:28.000000
4038807,2726,607,548.58,2021-07-14 04:55:28.000000
4038808,2747,607,1370.00,2021-07-14 04:55:29.000000
4038809,2760,607,993.80,2021-07-14 04:55:29.000000
4038810,2734,607,912.82,2021-07-14 04:55:29.000000
4038811,2769,607,690.00,2021-07-14 04:55:29.000000
4038816,2856,607,1340.03,2021-07-14 04:55:30.000000
4038817,2789,607,1954.97,2021-07-14 04:55:30.000000
4038825,2943,607,729.59,2021-07-14 04:55:31.000000
4038828,2952,607,540.00,2021-07-14 04:55:32.000000
4038830,2976,607,1672.85,2021-07-14 04:55:32.000000
4038838,2997,607,529.15,2021-07-14 04:55:33.000000
4038840,3163,607,725.03,2021-07-14 04:55:34.000000
4038847,3656,607,1097.00,2021-07-14 04:55:37.000000
4038848,3939,607,5026.30,2021-07-14 17:10:34.000000
4038855,4452,607,430.09,2021-07-14 04:55:40.000000
4038860,4428,607,534.00,2021-07-14 04:55:41.000000
4038861,4458,607,964.65,2021-07-14 04:55:41.000000
4038863,4530,607,404.29,2021-07-14 04:55:41.000000
4038866,4536,607,600.00,2021-07-14 04:55:42.000000
4038869,4582,607,3149.80,2021-07-14 17:10:39.000000
4038871,4512,607,579.31,2021-07-14 04:55:43.000000
4038872,4585,607,6251.00,2021-07-14 04:55:43.000000
4038877,4579,607,2329.42,2021-08-14 13:57:41.000000
4038878,4598,607,3898.60,2021-07-14 17:10:39.000000
4038879,4614,607,685.02,2021-07-14 04:55:44.000000
4038880,4716,607,580.47,2021-07-14 04:55:45.000000
4038884,4789,607,2969.10,2021-07-14 04:55:45.000000
4038885,4786,607,543.53,2021-07-14 04:55:45.000000
4038888,4808,607,620.00,2021-07-14 04:55:46.000000
4038889,4811,607,464.00,2021-07-14 04:55:46.000000
4038890,4707,607,407.34,2021-07-14 04:55:46.000000
4038892,4805,607,824.83,2021-07-14 04:55:46.000000
4038893,4796,607,364.98,2021-07-14 04:55:47.000000
4038896,4874,607,890.00,2021-07-14 04:55:47.000000
4038899,4851,607,385.00,2021-07-14 04:55:47.000000
4038902,4971,607,1411.20,2021-07-14 04:55:48.000000
4038903,4868,607,830.00,2021-07-14 04:55:48.000000
4038904,4951,607,1463.80,2021-07-14 04:55:48.000000
4038906,4954,607,405.00,2021-07-14 04:55:48.000000
4038908,5029,607,1900.00,2021-07-14 04:55:49.000000
4038915,5238,607,490.00,2021-07-14 04:55:50.000000
4038916,5197,607,685.00,2021-07-14 04:55:50.000000
4038917,5258,607,400.00,2021-07-14 04:55:50.000000
4038918,4999,607,3506.04,2021-07-14 04:55:50.000000
4038919,5252,607,1019.00,2021-07-14 04:55:50.000000
4038920,5191,607,2100.00,2021-07-14 04:55:50.000000
4038921,5078,607,404.25,2021-07-14 04:55:50.000000
4038922,5148,607,355.00,2021-07-14 04:55:50.000000
4038925,5267,607,477.52,2021-07-14 04:55:51.000000
4038927,5348,607,1313.58,2021-07-14 04:55:51.000000
4038928,5323,607,455.09,2021-07-14 04:55:52.000000
4038930,5404,607,1901.36,2021-07-14 04:55:53.000000
4038931,5398,607,380.00,2021-07-14 04:55:53.000000
4038939,5666,607,9360.00,2021-07-14 04:55:55.000000
4038942,5719,607,2030.00,2021-07-14 04:55:57.000000
4038943,5750,607,1550.00,2021-07-14 04:55:59.000000
4038944,5889,607,2770.21,2021-07-14 04:56:01.000000
4038945,5904,607,2150.00,2021-07-14 04:56:01.000000
4038946,5936,607,703.00,2021-07-14 04:56:03.000000
4038948,5943,607,2500.00,2021-07-14 04:56:04.000000
4038954,6342,607,2087.41,2021-07-14 04:56:11.000000
4038955,6337,607,1650.00,2021-07-14 04:56:11.000000
4038956,6506,607,1760.00,2021-07-14 04:56:13.000000
4038957,6529,607,1340.00,2021-07-14 04:56:13.000000
4038958,6710,607,1300.00,2021-07-14 04:56:17.000000
4038962,7103,607,1500.00,2021-07-14 04:56:24.000000
4038964,7255,607,1894.88,2021-07-14 04:56:26.000000
4038965,7702,607,1650.00,2021-07-14 04:56:27.000000
4038969,8378,607,1457.20,2021-07-14 04:56:41.000000
4038973,8552,607,2070.00,2021-07-14 04:56:44.000000
4038975,9110,4,240.00,2021-07-14 04:56:54.000000
4038979,9297,607,2153.50,2021-07-14 04:56:57.000000
4038983,9570,607,1880.00,2021-07-14 04:57:01.000000
4038984,9696,607,4039.00,2021-07-14 04:57:03.000000
4040122,4428,93,545.45,2021-07-14 07:35:30.000000
4040123,5197,93,638.80,2021-07-14 07:35:30.000000
4040132,5803,9,223.58,2021-08-14 14:55:22.000000
4054076,4896,5,550.68,2021-07-15 07:58:46.000000
4054082,4579,5,2424.24,2021-08-14 13:57:41.000000
4054086,5258,5,318.28,2021-07-15 07:58:52.000000
4054088,4598,5,4184.17,2021-07-14 10:23:35.000000
4054091,4808,5,663.17,2021-07-14 13:12:47.000000
4054095,9257,5,2994.00,2021-09-13 11:22:41.000000
4054096,6841,5,967.81,2021-07-14 10:23:36.000000
4054103,5333,6,499.00,2021-09-07 07:39:25.000000
4054104,5333,80,461.98,2021-09-11 08:07:19.000000
4054105,5333,82,466.30,2021-09-13 11:22:23.000000
4054113,9469,23,447.14,2021-07-14 10:23:36.000000
4054308,16,5,562.27,2021-07-15 12:20:16.000000
4054313,18,5,1305.53,2021-07-15 12:20:16.000000
4054321,19,5,8570.68,2021-09-16 11:02:18.000000
4054330,43,5,873.39,2021-09-29 17:08:06.000000
4054334,55,5,2301.26,2021-07-14 17:09:34.000000
4054358,110,5,555.64,2021-07-14 17:09:37.000000
4054380,115,5,3191.86,2021-07-15 12:20:21.000000
4054391,194,5,1303.62,2021-07-15 12:20:24.000000
4054397,211,5,1786.67,2021-07-15 12:20:25.000000
4054409,270,10,1289.71,2021-07-14 10:23:59.000000
4054410,270,5,1280.68,2021-07-14 10:23:59.000000
4054419,272,5,929.95,2021-07-15 12:20:27.000000
4054426,247,19,3869.41,2021-07-15 12:20:26.000000
4054427,247,29,2885.55,2021-07-15 12:20:26.000000
4054444,338,8,1419.94,2021-07-15 12:20:30.000000
4054448,345,5,1152.74,2021-07-14 10:24:00.000000
4054455,399,394,2799.00,2021-07-14 10:24:01.000000
4054466,597,5,439.00,2021-07-14 10:24:03.000000
4054474,566,5,1779.32,2021-07-15 12:20:33.000000
4054493,714,5,439.00,2021-07-14 10:24:04.000000
4054513,770,5,439.00,2021-07-14 10:24:06.000000
4054527,887,5,439.00,2021-07-14 10:24:08.000000
4054531,979,5,275.00,2021-07-14 10:24:09.000000
4054540,946,5,200.03,2021-07-14 10:24:10.000000
4054543,981,5,439.00,2021-07-14 10:24:11.000000
4054552,1071,3,7483.02,2021-09-28 16:40:16.000000
4054555,1185,5,4292.97,2021-07-14 10:24:12.000000
4054620,1599,5,439.00,2021-07-14 10:24:17.000000
4054622,1771,5,180.00,2021-07-14 10:24:18.000000
4054624,1697,5,279.00,2021-07-14 10:24:18.000000
4054647,2130,5,1926.10,2021-07-14 20:54:30.000000
4054660,2274,10,2923.70,2021-07-15 12:20:54.000000
4054671,2358,23,645.30,2021-09-28 16:40:16.000000
4054702,2331,5,492.39,2021-07-14 10:24:24.000000
4054706,2404,23,767.57,2021-07-14 20:54:37.000000
4054707,2404,5,706.62,2021-07-15 12:20:58.000000
4054715,2400,5,773.94,2021-07-15 07:57:56.000000
4054719,2339,5,542.43,2021-09-01 18:59:11.000000
4054735,2408,4,379.00,2021-09-13 08:22:10.000000
4054740,2393,5,1885.73,2021-07-15 12:21:00.000000
